npcMode,id,name,특징설명,hullTypeId,captainId,homeSystemId,maxHp,maxShield,armor,attackBonus,damageDiceCount,damageDiceSides,damageDiceBonus,maxMoveSpeedPxPerMs,accelPxPerMs2,maxTurnRateRadPerMs,turnAccelRadPerMs2,detectRangeScale,laserCooldownJitterMinMs,laserCooldownJitterMaxMs,missileCooldownJitterMinMs,missileCooldownJitterMaxMs,salvoStepMinMs,salvoStepMaxMs,engageStartDelayMinMs,engageStartDelayMaxMs,laserWeaponId,missileWeaponId,closeRangeWeaponId,auxWeaponId,infoLineSuffix,arcTrafficDwellRadPerSec,arcTrafficPhaseDurationMul,arcTrafficPlanetDwellSecMin,arcTrafficPlanetDwellSecMax,portraitImageAssetKey,topViewImageAssetKey,tradePortListed,strStat,dexStat,sizeClass,expReward,combatLevel,size,proficiencyMultiplier,capitalShipArchetype,name_en
combat,npc_vega_blue_9,베가 블루 수호 9,,hull_cap_line_01,npc_cpt_vega_blue_09,vega_outpost,508,186,14,8,3,10,4,0.0212,0.000034,0.0019,0.000052,1.01,125,490,610,1980,440,610,100,1100,w_laser_heavy_01,w_missile_guided_triple_01,w_missile_arc_005,,V-B9|trade:250000,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,14,14,0,120,13,3,1.13,neutral,
combat,npc_blue_fleet_5,블루전함5,,hull_cap_line_01,npc_cpt_eden_09,new_eden,510,170,14,8,3,10,4,0.0215,0.000035,0.00192,0.000052,1,120,460,560,1850,430,600,80,1050,w_laser_heavy_01,w_missile_guided_triple_01,w_missile_arc_005,,MK.IV|trade:250000,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,14,14,0,128,13,3,1.13,neutral,
combat,npc_mock_ai_ship_03,모의전함 03,,hull_cap_line_01,npc_cpt_mock_pvp_03,draco_nebula,510,185,14,8,3,10,4,0.0212,0.000034,0.0019,0.000052,1.02,128,480,600,1920,435,605,70,1060,w_laser_arc_001,w_missile_arc_006,w_missile_arc_005,,DRC-M3,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,14,14,0,128,13,3,1.13,neutral,
combat,npc_mock_ai_ship_13,모의전함 13,,hull_cap_siege_01,npc_cpt_mock_pvp_13,draco_nebula,515,205,15,7,2,12,6,0.0209,0.000034,0.00189,0.000052,1.01,130,520,640,2100,450,620,120,1200,w_laser_heavy_01,w_missile_guided_triple_01,w_missile_arc_005,,DRC-M13,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,14,14,0,129,13,3,1.13,neutral,
combat,npc_mock_ai_ship_05,모의전함 05,,hull_cap_siege_01,npc_cpt_mock_pvp_05,draco_nebula,520,210,15,7,2,12,6,0.021,0.000034,0.00192,0.000052,1.01,126,500,620,2000,442,612,95,1110,w_laser_heavy_01,w_missile_guided_triple_01,w_missile_arc_005,,DRC-M5,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,14,14,0,130,13,3,1.13,neutral,
combat,npc_red_fleet_1,레드전함1,,hull_cap_line_01,npc_cpt_mireille,new_eden,520,180,14,8,3,10,4,0.0238,0.000038,0.0021,0.00006,1.06,120,420,450,1650,420,600,0,1000,w_laser_heavy_01,w_missile_nova_01,w_missile_arc_005,,MK.I|trade:1800000,0.46,2,60,600,assets/images/ship/ship_001.png,assets/images/ship/ship_top_002.png,FALSE,14,14,0,130,13,3,1.13,neutral,
combat,npc_enemy_perseus_01,페르세우스 약탈함 01,,hull_cap_patrol_01,npc_cpt_enemy_perseus_01,perseus,454,145,12,7,2,8,3,0.02,0.000032,0.00175,0.000048,1,120,480,500,1800,380,580,0,900,w_laser_light_01,w_missile_standard_01,w_missile_arc_005,,E-PERSEUS_01,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,10,10,10,128,14,3,1.14,neutral,
combat,npc_enemy_perseus_02,페르세우스 수집함 02,,hull_cap_patrol_01,npc_cpt_enemy_perseus_02,perseus,454,145,12,7,2,8,3,0.02,0.000032,0.00175,0.000048,1,120,480,500,1800,380,580,0,900,w_laser_light_01,w_missile_standard_01,w_missile_arc_005,,E-PERSEUS_02,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,10,10,10,128,14,3,1.14,neutral,
combat,npc_enemy_perseus_03,페르세우스 요격함 03,,hull_cap_patrol_01,npc_cpt_enemy_perseus_03,perseus,454,145,12,7,2,8,3,0.02,0.000032,0.00175,0.000048,1,120,480,500,1800,380,580,0,900,w_laser_light_01,w_missile_standard_01,w_missile_arc_005,,E-PERSEUS_03,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,10,10,10,128,14,3,1.14,neutral,
combat,npc_neweden_red_7,뉴에덴 레드 7,,hull_cap_raider_01,npc_cpt_neweden_red_07,new_eden,502,158,13,9,3,10,5,0.024,0.000038,0.00212,0.000061,1.07,112,410,430,1580,408,578,0,930,w_laser_heavy_01,w_missile_guided_triple_01,w_missile_arc_005,,E-R7|trade:250000,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,14,14,0,122,14,3,1.14,neutral,
combat,npc_vega_red_6,베가 레드 돌격 6,,hull_cap_line_01,npc_cpt_vega_red_06,vega_outpost,515,180,14,8,3,10,4,0.0235,0.000037,0.00208,0.000059,1.05,118,400,440,1600,410,580,0,950,w_laser_heavy_01,w_missile_nova_01,w_missile_arc_005,,V-R6|trade:250000,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,14,14,0,130,14,3,1.14,neutral,
combat,npc_vega_red_11,베가 레드 돌격 11,,hull_cap_line_01,npc_cpt_vega_red_11,vega_outpost,516,184,14,8,3,10,4,0.0234,0.000037,0.00207,0.000059,1.05,118,400,440,1600,410,580,0,950,w_laser_heavy_01,w_missile_guided_triple_01,w_missile_arc_005,,V-R11|trade:250000,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,14,14,0,130,14,3,1.14,neutral,
combat,npc_vega_red_7,베가 레드 돌격 7,,hull_cap_line_01,npc_cpt_vega_red_07,vega_outpost,518,182,14,8,3,10,4,0.0234,0.000037,0.00207,0.000059,1.05,118,400,440,1600,410,580,0,950,w_laser_heavy_01,w_missile_guided_triple_01,w_missile_arc_005,,V-R7|trade:250000,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,14,14,0,130,14,3,1.14,neutral,
combat,npc_vega_red_8,베가 레드 돌격 8,,hull_cap_siege_01,npc_cpt_vega_red_08,vega_outpost,520,210,15,7,2,12,6,0.0214,0.000034,0.00192,0.000052,1.01,126,500,620,2000,442,612,95,1110,w_laser_heavy_01,w_missile_nova_01,w_missile_arc_005,,V-R8|trade:5000000,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,14,14,0,135,15,3,1.15,neutral,
combat,npc_vega_red_9,베가 레드 돌격 9,,hull_cap_siege_01,npc_cpt_vega_red_09,vega_outpost,522,214,15,7,2,12,6,0.0212,0.000034,0.0019,0.000052,1.01,126,500,620,2000,442,612,95,1110,w_laser_heavy_01,w_missile_guided_triple_01,w_missile_arc_005,,V-R9|trade:7500000,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,14,14,0,135,15,3,1.15,neutral,
combat,npc_vega_red_12,베가 레드 돌격 12,,hull_cap_siege_01,npc_cpt_vega_red_12,vega_outpost,524,216,15,7,2,12,6,0.0211,0.000034,0.0019,0.000052,1.01,126,500,620,2000,442,612,95,1110,w_laser_heavy_01,w_missile_nova_01,w_missile_arc_005,,V-R12|trade:15000000,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,14,14,0,138,15,3,1.15,neutral,
combat,npc_enemy_crimson_01,크림슨 전열함 01,,hull_cap_raider_01,npc_cpt_enemy_crimson_01,crimson_zone,510,165,13,9,2,8,3,0.02,0.000032,0.00175,0.000048,1,120,480,500,1800,380,580,0,900,w_laser_light_01,w_missile_standard_01,w_missile_arc_005,,E-CRIMSON_01,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,10,10,10,160,18,3,1.18,neutral,
combat,npc_enemy_crimson_02,크림슨 차단함 02,,hull_cap_raider_01,npc_cpt_enemy_crimson_02,crimson_zone,510,165,13,9,2,8,3,0.02,0.000032,0.00175,0.000048,1,120,480,500,1800,380,580,0,900,w_laser_light_01,w_missile_standard_01,w_missile_arc_005,,E-CRIMSON_02,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,10,10,10,160,18,3,1.18,neutral,
combat,npc_enemy_crimson_03,크림슨 포식함 03,,hull_cap_raider_01,npc_cpt_enemy_crimson_03,crimson_zone,510,165,13,9,2,8,3,0.02,0.000032,0.00175,0.000048,1,120,480,500,1800,380,580,0,900,w_laser_light_01,w_missile_standard_01,w_missile_arc_005,,E-CRIMSON_03,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,10,10,10,160,18,3,1.18,neutral,
combat,npc_enemy_shadow_01,섀도우 암시장함 01,,hull_cap_raider_01,npc_cpt_enemy_shadow_01,shadow_nexus,524,170,13,9,2,8,3,0.02,0.000032,0.00175,0.000048,1,120,480,500,1800,380,580,0,900,w_laser_light_01,w_missile_standard_01,w_missile_arc_005,,E-SHADOW_01,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,10,10,10,168,19,3,1.19,neutral,
combat,npc_enemy_shadow_02,섀도우 그림자함 02,,hull_cap_raider_01,npc_cpt_enemy_shadow_02,shadow_nexus,524,170,13,9,2,8,3,0.02,0.000032,0.00175,0.000048,1,120,480,500,1800,380,580,0,900,w_laser_light_01,w_missile_standard_01,w_missile_arc_005,,E-SHADOW_02,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,10,10,10,168,19,3,1.19,neutral,
combat,npc_enemy_shadow_03,섀도우 은폐함 03,,hull_cap_raider_01,npc_cpt_enemy_shadow_03,shadow_nexus,524,170,13,9,2,8,3,0.02,0.000032,0.00175,0.000048,1,120,480,500,1800,380,580,0,900,w_laser_light_01,w_missile_standard_01,w_missile_arc_005,,E-SHADOW_03,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,10,10,10,168,19,3,1.19,neutral,
combat,npc_enemy_dark_01,다크 리프트함 01,,hull_cap_raider_01,npc_cpt_enemy_dark_01,dark_rift,538,175,13,9,2,8,3,0.02,0.000032,0.00175,0.000048,1,120,480,500,1800,380,580,0,900,w_laser_light_01,w_missile_standard_01,w_missile_arc_005,,E-DARK_01,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,10,10,10,176,20,3,1.2,neutral,
combat,npc_enemy_dark_02,다크 차단함 02,,hull_cap_raider_01,npc_cpt_enemy_dark_02,dark_rift,538,175,13,9,2,8,3,0.02,0.000032,0.00175,0.000048,1,120,480,500,1800,380,580,0,900,w_laser_light_01,w_missile_standard_01,w_missile_arc_005,,E-DARK_02,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,10,10,10,176,20,3,1.2,neutral,
combat,npc_enemy_dark_03,다크 추격함 03,,hull_cap_raider_01,npc_cpt_enemy_dark_03,dark_rift,538,175,13,9,2,8,3,0.02,0.000032,0.00175,0.000048,1,120,480,500,1800,380,580,0,900,w_laser_light_01,w_missile_standard_01,w_missile_arc_005,,E-DARK_03,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,10,10,10,176,20,3,1.2,neutral,
combat,npc_enemy_blood_01,블러드 지휘함 01,,hull_cap_raider_01,npc_cpt_enemy_blood_01,blood_field,552,180,14,9,2,8,3,0.02,0.000032,0.00175,0.000048,1,120,480,500,1800,380,580,0,900,w_laser_light_01,w_missile_standard_01,w_missile_arc_005,,E-BLOOD_01,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,10,10,10,184,20,3,1.2,neutral,
combat,npc_enemy_blood_02,블러드 감독함 02,,hull_cap_raider_01,npc_cpt_enemy_blood_02,blood_field,552,180,14,9,2,8,3,0.02,0.000032,0.00175,0.000048,1,120,480,500,1800,380,580,0,900,w_laser_light_01,w_missile_standard_01,w_missile_arc_005,,E-BLOOD_02,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,10,10,10,184,20,3,1.2,neutral,
combat,npc_enemy_blood_03,블러드 요격함 03,,hull_cap_raider_01,npc_cpt_enemy_blood_03,blood_field,552,180,14,9,2,8,3,0.02,0.000032,0.00175,0.000048,1,120,480,500,1800,380,580,0,900,w_laser_light_01,w_missile_standard_01,w_missile_arc_005,,E-BLOOD_03,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,10,10,10,184,20,3,1.2,neutral,
combat,npc_enemy_nightfall_01,나이트폴 군주함 01,,hull_cap_raider_01,npc_cpt_enemy_nightfall_01,nightfall,566,185,14,10,2,8,3,0.02,0.000032,0.00175,0.000048,1,120,480,500,1800,380,580,0,900,w_laser_light_01,w_missile_standard_01,w_missile_arc_005,,E-NIGHTFALL_01,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,10,10,10,192,21,3,1.21,neutral,
combat,npc_enemy_nightfall_02,나이트폴 강습함 02,,hull_cap_raider_01,npc_cpt_enemy_nightfall_02,nightfall,566,185,14,10,2,8,3,0.02,0.000032,0.00175,0.000048,1,120,480,500,1800,380,580,0,900,w_laser_light_01,w_missile_standard_01,w_missile_arc_005,,E-NIGHTFALL_02,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,10,10,10,192,21,3,1.21,neutral,
combat,npc_enemy_nightfall_03,나이트폴 포위함 03,,hull_cap_raider_01,npc_cpt_enemy_nightfall_03,nightfall,566,185,14,10,2,8,3,0.02,0.000032,0.00175,0.000048,1,120,480,500,1800,380,580,0,900,w_laser_light_01,w_missile_standard_01,w_missile_arc_005,,E-NIGHTFALL_03,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,10,10,10,192,21,3,1.21,neutral,
combat,npc_enemy_abyss_01,어비스 문막기함 01,,hull_cap_raider_01,npc_cpt_enemy_abyss_01,abyss,580,190,14,10,2,8,3,0.02,0.000032,0.00175,0.000048,1,120,480,500,1800,380,580,0,900,w_laser_light_01,w_missile_standard_01,w_missile_arc_005,,E-ABYSS_01,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,10,10,14,200,22,3,1.22,neutral,
combat,npc_enemy_abyss_02,어비스 심연함 02,,hull_cap_raider_01,npc_cpt_enemy_abyss_02,abyss,580,190,14,10,2,8,3,0.02,0.000032,0.00175,0.000048,1,120,480,500,1800,380,580,0,900,w_laser_light_01,w_missile_standard_01,w_missile_arc_005,,E-ABYSS_02,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,10,10,14,200,22,3,1.22,neutral,
combat,npc_enemy_abyss_03,어비스 차단함 03,,hull_cap_raider_01,npc_cpt_enemy_abyss_03,abyss,580,190,14,10,2,8,3,0.02,0.000032,0.00175,0.000048,1,120,480,500,1800,380,580,0,900,w_laser_light_01,w_missile_standard_01,w_missile_arc_005,,E-ABYSS_03,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,10,10,14,200,22,3,1.22,neutral,
combat,npc_enemy_core_01,코어 수문장함 01,,hull_cap_line_01,npc_cpt_enemy_core_01,arcfire_core,720,240,18,13,2,8,3,0.02,0.000032,0.00175,0.000048,1,120,480,500,1800,380,580,0,900,w_laser_light_01,w_missile_standard_01,w_missile_arc_005,,E-CORE_01,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,10,10,14,280,31,3,1.31,neutral,
combat,npc_enemy_core_02,코어 감시함 02,,hull_cap_line_01,npc_cpt_enemy_core_02,arcfire_core,720,240,18,13,2,8,3,0.02,0.000032,0.00175,0.000048,1,120,480,500,1800,380,580,0,900,w_laser_light_01,w_missile_standard_01,w_missile_arc_005,,E-CORE_02,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,10,10,14,280,31,3,1.31,neutral,
combat,npc_enemy_core_03,코어 요격함 03,,hull_cap_line_01,npc_cpt_enemy_core_03,arcfire_core,720,240,18,13,2,8,3,0.02,0.000032,0.00175,0.000048,1,120,480,500,1800,380,580,0,900,w_laser_light_01,w_missile_standard_01,w_missile_arc_005,,E-CORE_03,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,10,10,14,280,31,3,1.31,neutral,
combat,npc_enemy_eternity_01,이터니티 영원함 01,,hull_cap_line_01,npc_cpt_enemy_eternity_01,eternity,790,265,19,15,2,8,3,0.02,0.000032,0.00175,0.000048,1,120,480,500,1800,380,580,0,900,w_laser_light_01,w_missile_standard_01,w_missile_arc_005,,E-ETERNITY_01,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,10,10,14,320,33,3,1.33,neutral,
combat,npc_enemy_eternity_02,이터니티 감시함 02,,hull_cap_line_01,npc_cpt_enemy_eternity_02,eternity,790,265,19,15,2,8,3,0.02,0.000032,0.00175,0.000048,1,120,480,500,1800,380,580,0,900,w_laser_light_01,w_missile_standard_01,w_missile_arc_005,,E-ETERNITY_02,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,10,10,14,320,33,3,1.33,neutral,
combat,npc_enemy_eternity_03,이터니티 요격함 03,,hull_cap_line_01,npc_cpt_enemy_eternity_03,eternity,790,265,19,15,2,8,3,0.02,0.000032,0.00175,0.000048,1,120,480,500,1800,380,580,0,900,w_laser_light_01,w_missile_standard_01,w_missile_arc_005,,E-ETERNITY_03,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,10,10,14,320,33,3,1.33,neutral,
general,npc_ai_clan_neutral_flagship,중립회항함1,,hull_cap_patrol_01,npc_cpt_ai_clan_neutral_01,omega_station,470,180,13,8,3,10,5,0.0204,0.000033,0.00184,0.00005,0.99,130,500,620,2000,440,610,100,1100,w_laser_light_01,w_missile_guided_triple_01,w_missile_arc_005,,CL-N|trade:250000,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,14,14,0,118,12,3,1.12,neutral,
general,npc_ai_clan_safe_flagship,연합기지함1,,hull_cap_carrier_light_01,npc_cpt_ai_clan_safe_01,solar_port,455,175,13,6,3,8,3,0.0198,0.000032,0.00178,0.000049,0.98,140,530,720,2200,465,635,150,1200,w_laser_light_01,w_missile_guided_triple_01,w_missile_arc_005,,CL-S|trade:250000,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,14,14,0,114,11,3,1.11,neutral,
general,npc_arc_presence_ship_01,루안다급 근접수송 P-01,,hull_cap_patrol_01,npc_cpt_arc_pf_01,arcadia,410,165,12,6,2,8,3,0.0198,0.000032,0.00178,0.000049,0.96,132,505,610,2020,438,608,95,1120,w_laser_light_01,w_missile_guided_triple_01,w_missile_arc_005,,A-F1|trade:250000,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,14,14,0,103,10,3,1.1,neutral,
general,npc_arc_presence_ship_02,테란급 근접무역 P-02,,hull_cap_patrol_01,npc_cpt_arc_pf_02,arcadia,405,168,11,6,2,8,3,0.0197,0.000032,0.00177,0.000049,0.96,133,508,615,2030,439,609,96,1125,w_laser_light_01,w_missile_guided_triple_01,w_missile_arc_005,,A-F2|trade:250000,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,14,14,0,101,10,3,1.1,neutral,
general,npc_arc_presence_ship_03,미코급 순환보급 P-03,,hull_cap_patrol_01,npc_cpt_arc_pf_03,arcadia,400,170,11,5,2,8,3,0.0196,0.000031,0.00176,0.000048,0.95,134,510,620,2040,440,610,98,1130,w_laser_light_01,w_missile_guided_triple_01,w_missile_arc_005,,A-F3|trade:250000,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,14,14,0,100,10,3,1.1,neutral,
general,npc_arc_presence_ship_04,조이드급 정박보조 P-04,,hull_cap_patrol_01,npc_cpt_arc_pf_04,arcadia,398,172,11,5,2,8,3,0.0195,0.000031,0.00175,0.000048,0.95,135,512,625,2050,441,611,99,1135,w_laser_light_01,w_missile_guided_triple_01,w_missile_arc_005,,A-F4|trade:250000,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,14,14,0,100,10,3,1.1,neutral,
general,npc_arc_presence_ship_05,카이로급 초계연락 P-05,,hull_cap_patrol_01,npc_cpt_arc_pf_05,arcadia,395,175,11,5,2,8,3,0.0194,0.000031,0.00174,0.000048,0.94,136,515,630,2060,442,612,100,1140,w_laser_light_01,w_missile_guided_triple_01,w_missile_arc_005,,A-F5|trade:250000,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,14,14,0,99,10,3,1.1,neutral,
general,npc_arc_presence_ship_06,사렌급 광물운반 P-06,,hull_cap_patrol_01,npc_cpt_arc_pf_06,arcadia,392,178,10,5,2,8,3,0.0193,0.00003,0.00173,0.000047,0.94,137,518,635,2070,443,613,102,1145,w_laser_light_01,w_missile_guided_triple_01,w_missile_arc_005,,A-F6|trade:250000,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,14,14,0,98,10,3,1.1,neutral,
general,npc_arc_presence_ship_07,훈텍급 연료이송 P-07,,hull_cap_patrol_01,npc_cpt_arc_pf_07,arcadia,390,180,10,5,2,8,2,0.0192,0.00003,0.00172,0.000047,0.93,138,520,640,2080,444,614,103,1150,w_laser_light_01,w_missile_guided_triple_01,w_missile_arc_005,,A-F7|trade:250000,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,14,14,0,98,10,3,1.1,neutral,
general,npc_arc_presence_ship_08,크로나급 구난연락 P-08,,hull_cap_patrol_01,npc_cpt_arc_pf_08,arcadia,388,182,10,5,2,8,2,0.0191,0.00003,0.00171,0.000047,0.93,139,522,645,2090,445,615,105,1155,w_laser_light_01,w_missile_guided_triple_01,w_missile_arc_005,,A-F8|trade:250000,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,14,14,0,97,10,3,1.1,neutral,
general,npc_arc_presence_ship_09,린델급 화물선박 P-09,,hull_cap_patrol_01,npc_cpt_arc_pf_09,arcadia,385,185,10,5,2,8,2,0.019,0.000029,0.0017,0.000046,0.92,140,525,650,2100,446,616,106,1160,w_laser_light_01,w_missile_guided_triple_01,w_missile_arc_005,,A-F9|trade:250000,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,14,14,0,96,10,3,1.1,neutral,
general,npc_arc_presence_ship_10,파크급 항로감시 P-10,,hull_cap_patrol_01,npc_cpt_arc_pf_10,arcadia,383,187,10,5,2,8,2,0.0189,0.000029,0.00169,0.000046,0.92,141,528,655,2110,447,617,108,1165,w_laser_light_01,w_missile_guided_triple_01,w_missile_arc_005,,A-F10|trade:250000,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,14,14,0,96,10,3,1.1,neutral,
general,npc_arc_presence_ship_11,하림급 민간호위 P-11,,hull_cap_patrol_01,npc_cpt_arc_pf_11,arcadia,380,190,10,5,2,8,2,0.0188,0.000029,0.00168,0.000045,0.91,142,530,660,2120,448,618,110,1170,w_laser_light_01,w_missile_guided_triple_01,w_missile_arc_005,,A-F11|trade:250000,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,14,14,0,95,10,3,1.1,neutral,
general,npc_arc_presence_ship_12,베가린급 외곽연락 P-12,,hull_cap_patrol_01,npc_cpt_arc_pf_12,arcadia,378,192,10,5,2,8,2,0.0187,0.000028,0.00167,0.000045,0.91,143,532,665,2130,449,619,112,1175,w_laser_light_01,w_missile_guided_triple_01,w_missile_arc_005,,A-F12|trade:250000,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,14,14,0,95,9,3,1.09,neutral,
general,npc_arcadia_orbit_1,아르카디아 순항1,,hull_cap_patrol_01,npc_cpt_arcadia_lane_01,arcadia,465,182,14,7,3,10,4,0.0204,0.000033,0.00184,0.000051,1,130,505,625,2010,442,612,95,1105,w_laser_light_01,w_missile_guided_triple_01,w_missile_arc_005,,P-1|trade:113999,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,14,14,0,116,12,3,1.12,neutral,
general,npc_arcadia_orbit_2,아르카디아 순항2,,hull_cap_line_01,npc_cpt_arcadia_lane_02,arcadia,488,188,14,8,3,10,4,0.021,0.000034,0.00188,0.000052,1.01,128,495,615,1990,438,608,85,1095,w_laser_heavy_01,w_missile_guided_triple_01,w_missile_arc_005,,P-2|trade:113999,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,14,14,0,122,12,3,1.12,neutral,
general,npc_draco_escort_01,드라코 호위함,,hull_cap_patrol_01,npc_cpt_draco_escort_01,draco_nebula,328,100,9,5,2,8,3,0.02,0.000032,0.00175,0.000048,1,120,480,500,1800,380,580,0,900,w_laser_light_01,w_missile_guided_triple_01,w_missile_arc_005,,DRACO_ESCORT_01|trade:105139,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,10,10,8,56,6,3,1.06,neutral,
general,npc_draco_patrol_01,드라코 관측함,,hull_cap_patrol_01,npc_cpt_draco_obs_01,draco_nebula,314,95,8,4,2,8,3,0.02,0.000032,0.00175,0.000048,1,120,480,500,1800,380,580,0,900,w_laser_light_01,w_missile_guided_triple_01,w_missile_arc_005,,DRACO_PATROL_01|trade:100000,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,10,10,8,48,5,3,1.05,neutral,
general,npc_eden_orbit_4,에덴전함4,,hull_cap_patrol_01,npc_cpt_kresh,arcadia,500,140,13,8,3,10,4,0.0202,0.000033,0.00182,0.00005,1.01,140,520,650,2100,450,620,120,1200,w_laser_light_01,w_missile_guided_triple_01,w_missile_arc_005,,MK.II|trade:113999,0.46,2,60,600,assets/images/ship/npc_test_ship_001.png,assets/images/ship/ship_top_002.png,FALSE,14,14,0,125,13,3,1.13,neutral,
